CUSTOMERCODE,STATENAME,ST,GENDER,DOB,GENDER1,EMAIL,FEST_CNT,TOTAL_AMOUNT,AC_AMOUNT,AV_AMOUNT,HA_AMOUNT,EMI_CE_AMOUNT,IS_HIGHEND,CNT_VIST,GAP_VISIT
2523886,State2,2,Female,0,2,0,0,17200,0,0,17200,0,0,1,0
1497409,State2,2,Male,0,1,0,0,22500,0,0,22500,0,0,1,0
993073,State2,2,Male,0,1,0,1,11200,0,0,11200,0,0,1,0
1983870,State2,2,Female,0,2,0,0,22900,0,22900,0,0,0,1,0
887219,State2,2,Male,0,1,0,0,26200,0,0,26200,0,0,1,0
827522,State2,2,Female,0,2,0,0,48500,48500,0,0,0,0,1,0
871297,State2,2,Male,0,1,0,0,13800,0,0,13800,0,0,1,0
480112,State2,2,Male,0,1,0,0,12700,0,0,12700,0,0,1,0
1010885,State2,2,Male,0,1,0,1,69700,0,0,69700,0,0,1,0
2251114,State2,2,Male,0,1,0,1,16400,0,16400,0,0,0,1,0
1251662,State2,2,Male,0,1,0,0,12300,0,0,12300,0,0,1,0
2189400,State2,2,Male,0,1,1,1,54900,0,0,54900,0,0,1,0
958500,State2,2,Male,0,1,0,1,12400,0,0,12400,0,0,1,0
2143959,State2,2,Male,0,1,0,2,42400,0,0,42400,0,0,2,3
1568289,State2,2,Male,0,1,0,1,17100,0,17100,0,0,0,1,0
433022,State2,2,Male,0,1,0,0,15500,0,15500,0,0,0,1,0
648517,State2,2,Male,0,1,0,1,176000,124300,51700,0,0,0,2,1
2360460,State2,2,Male,0,1,0,0,14300,0,14300,0,0,0,1,0
727400,State2,2,Male,0,1,0,0,87900,0,87900,0,0,0,1,0
1461953,State2,2,Male,0,1,0,0,53200,53200,0,0,0,0,1,0
427512,State2,2,Male,0,1,0,1,19200,0,0,19200,0,0,1,0
427439,State2,2,Male,0,1,1,1,15200,0,0,15200,0,0,1,0
1856067,State2,2,Male,0,1,0,0,80300,0,0,80300,0,0,1,0
2237172,State2,2,Male,0,1,0,1,78500,0,0,78500,0,0,1,0
853167,State2,2,Male,0,1,0,0,25000,0,25000,0,0,0,1,0
1654593,State2,2,Male,0,1,0,1,2600,0,2600,0,0,0,1,0
448197,State2,2,Male,0,1,0,0,36900,0,0,36900,0,0,1,0
1626834,State2,2,Male,0,1,0,1,2500,0,2500,0,0,0,1,0
381603,State2,2,Male,0,1,0,1,83900,0,83900,0,0,0,1,0
401588,State2,2,Male,0,1,0,1,84700,0,0,84700,0,0,1,0
1011966,State2,2,Male,0,1,0,1,24700,0,24700,0,0,0,1,0
937813,State2,2,Male,0,1,0,1,21900,0,0,21900,0,0,1,0
2266359,State2,2,Male,0,1,0,0,21900,0,21900,0,0,0,1,0
1029421,State2,2,Female,0,2,0,1,17400,0,0,17400,0,0,1,0
944847,State2,2,Male,0,1,0,1,61500,0,61500,0,0,0,1,0
1564536,State2,2,Male,0,1,0,1,72500,0,72500,0,0,0,1,0
2518236,State2,2,Male,0,1,0,0,32700,0,32700,0,0,0,1,0
1026523,State2,2,Male,0,1,0,1,16000,0,0,16000,0,0,1,0
2264718,State2,2,Male,0,1,0,0,53800,0,53800,0,0,0,1,0
1454580,State2,2,Male,0,1,1,0,39200,0,39200,0,0,0,1,0
357823,State2,2,Female,0,2,0,1,15400,0,15400,0,0,0,1,0
1306434,State2,2,Male,0,1,0,1,20900,0,0,20900,0,0,1,0
1653036,State2,2,Male,0,1,0,1,28600,0,28600,0,0,0,1,0
771939,State2,2,Female,0,2,0,0,41600,0,41600,0,0,0,1,0
2094789,State2,2,Male,0,1,0,0,132000,0,83400,48600,0,0,2,3
1620156,State2,2,Male,0,1,0,1,30400,0,14900,15500,0,0,2,27
384501,State2,2,Male,0,1,0,1,14600,0,0,14600,0,0,1,0
1919629,State2,2,Male,0,1,0,1,443700,0,443700,0,0,1,1,0
1878509,State2,2,Female,0,2,0,1,39900,39900,0,0,0,0,1,0
530575,State2,2,Male,0,1,0,1,41700,0,0,41700,0,0,1,0
2106980,State2,2,Male,0,1,0,1,41000,0,0,41000,0,0,1,0
525191,State2,2,Male,0,1,1,1,30700,0,30700,0,0,0,1,0
2273981,State2,2,Male,0,1,0,0,14600,0,0,14600,0,0,1,0
807831,State2,2,Male,0,1,0,0,16300,0,16300,0,0,0,1,0
786683,State2,2,Male,0,1,0,0,15800,0,15800,0,0,0,1,0
638754,State2,2,Male,0,1,0,1,58500,35900,0,22600,0,0,2,3
688718,State2,2,Male,0,1,0,1,14300,0,0,14300,0,0,1,0
978030,State2,2,Male,0,1,0,1,12600,0,12600,0,0,0,1,0
1020095,State2,2,Female,0,2,0,1,65100,41000,0,24100,0,0,2,579
763414,State2,2,Male,0,1,1,1,145600,50600,42600,52400,0,0,3,355
874771,State2,2,Male,0,1,0,0,21700,0,0,21700,0,0,1,0
1671884,State2,2,Male,0,1,0,1,13400,0,0,13400,0,0,1,0
1662080,State2,2,Female,1,2,1,5,131500,0,36200,95300,0,0,7,447
954964,State2,2,Male,0,1,0,1,37300,0,0,37300,0,0,1,0
2412048,State2,2,Male,0,1,0,0,31100,0,0,31100,0,0,1,0
732374,State2,2,Male,0,1,0,0,12900,0,0,12900,0,0,1,0
1906103,State2,2,Male,0,1,0,1,41000,41000,0,0,0,0,1,0
919045,State2,2,Male,0,1,0,1,21700,0,0,21700,0,0,1,0
609380,State2,2,Male,0,1,1,0,30800,0,30800,0,0,0,1,0
854341,State2,2,Male,0,1,0,0,24800,0,0,24800,0,0,1,0
2629187,State2,2,Female,0,2,0,0,99700,0,99700,0,0,0,1,0
941282,State2,2,Male,0,1,0,1,74800,0,74800,0,0,0,1,0
930284,State2,2,Male,0,1,0,1,23400,0,0,23400,0,0,1,0
2222559,State2,2,Male,0,1,0,1,23500,0,0,23500,0,0,1,0
394019,State2,2,Male,0,1,0,2,28200,0,0,28200,0,0,2,363
924537,State2,2,Male,0,1,0,1,31100,0,31100,0,0,0,1,0
771423,State2,2,Male,0,1,0,0,38700,0,38700,0,0,0,1,0
641318,State2,2,Male,0,1,0,1,124000,0,124000,0,0,0,1,0
954818,State2,2,Male,0,1,0,1,89500,0,89500,0,0,0,1,0
2147769,State2,2,Male,0,1,0,1,49100,49100,0,0,0,0,2,235
988343,State2,2,Male,0,1,0,1,232900,0,232900,0,0,1,1,0
973930,State2,2,Female,0,2,0,0,74900,0,74900,0,0,0,1,0
1653557,State2,2,Female,0,2,0,1,211600,0,0,211600,0,0,2,1
1182033,State2,2,Male,0,1,0,1,28300,0,0,28300,0,0,1,0
1578848,State2,2,Male,1,1,0,3,150000,0,45700,104300,0,0,4,703
893884,State2,2,Male,0,1,0,1,105400,105400,0,0,0,0,1,0
1441714,State2,2,Male,0,1,0,6,542900,479200,26300,37400,0,0,8,655
2219871,State2,2,Male,0,1,0,1,27800,0,0,27800,0,0,1,0
748043,State2,2,Male,0,1,0,0,26600,0,0,26600,0,0,1,0
724625,State2,2,Male,0,1,0,0,72300,0,72300,0,0,0,1,0
754021,State2,2,Male,0,1,0,0,73400,0,73400,0,0,0,1,0
462436,State2,2,Male,0,1,0,0,14300,0,0,14300,0,0,1,0
2605581,State2,2,Female,0,2,0,0,62600,0,0,62600,0,0,1,0
1611504,State2,2,Male,0,1,0,0,24000,0,0,24000,0,0,1,0
2026597,State2,2,Male,0,1,0,0,25000,0,25000,0,0,0,1,0
469642,State2,2,Male,0,1,0,0,69200,0,69200,0,0,0,1,0
1977699,State2,2,Male,0,1,0,0,17200,0,17200,0,0,0,1,0
1086813,State2,2,Female,0,2,0,0,20800,0,0,20800,0,0,1,0
1656284,State2,2,Male,0,1,0,1,54900,0,54900,0,0,0,1,0
829008,State2,2,Female,0,2,0,0,84500,0,0,84500,0,0,2,588
382639,State2,2,Male,0,1,0,1,23800,23800,0,0,0,0,1,0
2575868,State2,2,Male,0,1,0,0,10200,0,10200,0,0,0,1,0
1240777,State2,2,Male,0,1,0,0,34100,0,16300,17800,0,0,2,481
675518,State2,2,Male,0,1,0,1,20800,0,0,20800,0,0,1,0
851824,State2,2,Male,1,1,1,3,33400,0,33400,0,0,0,6,273
2504393,State2,2,Male,0,1,0,0,34800,0,0,34800,0,0,1,0
1991639,State2,2,Male,0,1,0,0,26000,0,0,26000,0,0,1,0
720897,State2,2,Male,0,1,0,0,15100,0,0,15100,0,0,1,0
896080,State2,2,Male,0,1,0,1,16000,0,0,16000,0,0,1,0
591292,State2,2,Male,0,1,0,0,19100,0,0,19100,0,0,1,0
758588,State2,2,Male,0,1,0,0,17000,0,0,17000,0,0,1,0
2404697,State2,2,Male,0,1,0,0,32000,0,0,32000,0,0,1,0
1409877,State2,2,Male,0,1,0,0,18800,0,0,18800,0,0,1,0
957335,State2,2,Male,0,1,0,1,13300,0,13300,0,0,0,1,0
556002,State2,2,Female,0,2,0,0,16900,0,16900,0,0,0,1,0
2240183,State2,2,Male,0,1,0,1,41400,0,0,41400,0,0,1,0
1100169,State2,2,Male,0,1,0,0,22000,0,0,22000,0,0,1,0
1980620,State2,2,Male,0,1,0,0,48200,0,0,48200,0,0,1,0
908596,State2,2,Male,0,1,0,3,77300,0,0,77300,0,0,3,56
955389,State2,2,Male,1,1,1,4,116500,0,116500,0,0,0,4,791
1581193,State2,2,Male,0,1,0,1,24700,0,0,24700,0,0,1,0
1272201,State2,2,Male,0,1,0,1,15300,0,15300,0,0,0,1,0
2639850,State2,2,Male,0,1,0,0,16700,0,0,16700,0,0,1,0
1755279,State2,2,Male,0,1,0,1,35700,0,35700,0,0,0,1,0
1476495,State2,2,Male,0,1,0,0,17400,0,0,17400,0,0,1,0
540305,State2,2,Male,0,1,0,1,20200,0,0,20200,0,0,1,0
1373247,State2,2,Male,0,1,0,0,24400,0,0,24400,0,0,1,0
543462,State2,2,Male,0,1,0,1,36100,36100,0,0,0,0,1,0
863911,State2,2,Male,0,1,0,0,3000,0,3000,0,0,0,1,0
462210,State2,2,Male,0,1,0,0,29500,0,0,29500,0,0,1,0
1959619,State2,2,Male,0,1,0,0,22200,0,0,22200,0,0,1,0
903025,State2,2,Female,0,2,0,1,12900,0,0,12900,0,0,1,0
862551,State2,2,Male,0,1,0,0,20500,0,0,20500,0,0,1,0
497063,State2,2,Female,0,2,0,1,12400,0,0,12400,0,0,1,0
420207,State2,2,Male,0,1,0,1,37100,0,37100,0,0,0,1,0
1929226,State2,2,Male,0,1,0,0,42400,0,0,42400,0,0,1,0
2527783,State2,2,Male,0,1,0,0,26000,0,26000,0,0,0,1,0
880509,State2,2,Male,0,1,0,0,24000,0,0,24000,0,0,1,0
1577818,State2,2,Male,0,1,0,1,16200,0,16200,0,0,0,1,0
550281,State2,2,Female,0,2,0,0,32700,0,32700,0,0,0,1,0
1906035,State2,2,Male,0,1,0,1,20700,0,0,20700,0,0,1,0
1358460,State2,2,Male,0,1,0,1,14500,0,14500,0,0,0,1,0
1206566,State2,2,Male,0,1,0,1,16200,0,16200,0,0,0,1,0
839614,State2,2,Male,0,1,0,0,16700,0,16700,0,0,0,1,0
707313,State2,2,Male,0,1,1,0,16500,0,16500,0,0,0,1,0
2287625,State2,2,Male,0,1,0,0,14700,0,14700,0,0,0,1,0
787032,State2,2,Male,0,1,0,0,15900,0,15900,0,0,0,1,0
1491107,State2,2,Male,0,1,0,0,14300,0,0,14300,0,0,1,0
2275469,State2,2,Male,0,1,0,0,33400,0,33400,0,0,0,1,0
513933,State2,2,Male,0,1,0,1,62300,0,27500,34800,0,0,1,0
2160473,State2,2,Male,0,1,0,1,16800,0,16800,0,0,0,1,0
1847377,State2,2,Male,0,1,0,0,15600,0,15600,0,0,0,1,0
2580791,State2,2,Male,0,1,0,0,16400,0,0,16400,0,0,1,0
1825417,State2,2,Female,0,2,0,0,19200,0,0,19200,0,0,1,0
1028319,State2,2,Female,0,2,0,1,65500,0,0,65500,0,0,1,0
1986701,State2,2,Male,0,1,0,0,14600,0,0,14600,0,0,1,0
2285561,State2,2,Female,0,2,0,0,36400,0,36400,0,0,0,1,0
491893,State2,2,Male,0,1,0,1,12200,0,0,12200,0,0,1,0
718157,State2,2,Male,0,1,0,0,18600,0,0,18600,0,0,1,0
976415,State2,2,Male,0,1,0,1,39800,0,0,39800,0,0,1,0
1288374,State2,2,Female,0,2,0,2,24500,0,24500,0,0,0,2,590
404376,State2,2,Male,0,1,0,1,61800,0,61800,0,0,0,1,0
1597498,State2,2,Male,0,1,0,1,97100,0,97100,0,0,0,2,17
895579,State2,2,Male,0,1,0,1,33400,0,33400,0,0,0,1,0
2066741,State2,2,Male,0,1,0,0,20100,0,0,20100,0,0,1,0
518169,State2,2,Male,0,1,0,1,21700,0,0,21700,0,0,1,0
413328,State2,2,Female,0,2,1,1,26800,0,0,26800,0,0,1,0
573478,State2,2,Male,0,1,0,0,15400,0,0,15400,0,0,1,0
782158,State2,2,Male,0,1,0,0,18900,0,0,18900,0,0,1,0
979546,State2,2,Female,0,2,0,1,16400,0,0,16400,0,0,1,0
892276,State2,2,Male,0,1,0,1,14200,0,14200,0,0,0,1,0
1613691,State2,2,Male,0,1,0,0,13100,0,0,13100,0,0,1,0
724595,State2,2,Male,0,1,0,0,35000,35000,0,0,0,0,1,0
1933631,State2,2,Male,0,1,0,0,14600,0,0,14600,0,0,1,0
2113919,State2,2,Female,0,2,0,2,44800,0,27300,17500,0,0,2,10
599160,State2,2,Female,0,2,1,0,5200,0,0,5200,0,0,1,0
634923,State2,2,Male,0,1,0,1,18600,0,0,18600,0,0,1,0
2488314,State2,2,Male,0,1,0,1,16600,0,0,16600,0,0,1,0
1669298,State2,2,Male,0,1,0,1,18000,0,18000,0,0,0,1,0
1192456,State2,2,Male,0,1,0,1,21200,0,0,21200,0,0,1,0
1069132,State2,2,Male,0,1,0,1,17800,0,17800,0,0,0,1,0
1925943,State2,2,Male,0,1,0,1,2400,0,2400,0,0,0,1,0
2184559,State2,2,Male,0,1,0,2,68000,0,68000,0,0,0,2,159
2086016,State2,2,Male,0,1,0,0,21800,0,0,21800,0,0,1,0
1926818,State2,2,Male,0,1,0,1,26200,0,26200,0,0,0,1,0
1314040,State2,2,Male,0,1,0,2,33100,0,16100,17000,0,0,2,656
1909563,State2,2,Male,1,1,1,1,26200,0,26200,0,0,0,1,0
1172526,State2,2,Male,0,1,0,1,14500,0,14500,0,0,0,1,0
2483844,State2,2,Male,0,1,0,1,23700,0,0,23700,0,0,1,0
800667,State2,2,Male,0,1,0,0,13900,0,0,13900,0,0,1,0
1703013,State2,2,Male,0,1,0,1,15800,0,0,15800,0,0,1,0
514996,State2,2,Male,0,1,0,1,35400,0,0,35400,0,0,1,0
2264817,State2,2,Male,0,1,0,0,16000,0,16000,0,0,0,1,0
537512,State2,2,Female,0,2,0,1,19000,0,0,19000,0,0,1,0
1216276,State2,2,Male,0,1,0,1,18800,0,0,18800,0,0,1,0
1663205,State2,2,Male,0,1,0,1,13200,0,0,13200,0,0,1,0
837077,State2,2,Male,0,1,0,0,13800,0,13800,0,0,0,1,0
2355787,State2,2,Male,0,1,0,1,16900,0,0,16900,0,0,1,0
807093,State2,2,Male,0,1,0,0,15200,0,0,15200,0,0,1,0
813481,State2,2,Male,0,1,0,0,18500,0,0,18500,0,0,1,0
1365452,State2,2,Male,0,1,0,1,49600,49600,0,0,0,0,1,0
410350,State2,2,Male,0,1,0,1,17600,0,0,17600,0,0,1,0
1680299,State2,2,Male,0,1,0,1,16700,0,16700,0,0,0,1,0
2152392,State2,2,Male,0,1,0,1,14700,0,0,14700,0,0,1,0
620434,State2,2,Male,0,1,0,1,3100,0,3100,0,0,0,1,0
844293,State2,2,Male,0,1,0,0,15000,0,15000,0,0,0,1,0
2156216,State2,2,Male,0,1,0,1,18100,0,0,18100,0,0,1,0
2578680,State2,2,Male,0,1,0,0,13200,0,0,13200,0,0,1,0
1996869,State2,2,Male,0,1,0,1,19400,0,0,19400,0,0,2,292
1824434,State2,2,Male,0,1,0,0,11900,0,0,11900,0,0,1,0
897133,State2,2,Male,0,1,0,1,50800,0,50800,0,0,0,1,0
2404447,State2,2,Male,0,1,0,0,58800,0,58800,0,0,0,1,0
551220,State2,2,Male,0,1,0,0,42600,0,42600,0,0,0,2,1
604043,State2,2,Male,0,1,0,0,23900,0,0,23900,0,0,1,0
1340533,State2,2,Male,0,1,0,1,25700,0,0,25700,0,0,1,0
1445139,State2,2,Male,0,1,0,0,9700,0,0,9700,0,0,1,0
1828943,State2,2,Female,1,2,1,0,130600,0,64000,66600,0,0,3,354
2199581,State2,2,Male,0,1,1,1,19200,0,0,19200,0,0,1,0
974871,State2,2,Male,0,1,0,0,35200,35200,0,0,0,0,1,0
2111887,State2,2,Male,0,1,0,1,24300,0,0,24300,0,0,1,0
2249679,State2,2,Male,0,1,0,1,37300,0,37300,0,0,0,1,0
1282012,State2,2,Male,0,1,0,2,46600,0,0,46600,0,0,2,253
1000954,State2,2,Male,0,1,0,1,35800,0,35800,0,0,0,1,0
2117435,State2,2,Male,1,1,1,1,95000,79000,0,16000,0,0,3,169
1700797,State2,2,Male,0,1,0,1,50400,0,50400,0,0,0,1,0
2235776,State2,2,Male,0,1,0,1,23200,0,0,23200,0,0,1,0
2038320,State2,2,Male,0,1,0,0,15400,0,0,15400,0,0,1,0
1595196,State2,2,Male,0,1,0,1,70700,45800,24900,0,0,0,1,0
2595274,State2,2,Male,0,1,0,0,20800,0,0,20800,0,0,1,0
859402,State2,2,Male,0,1,0,0,19600,0,0,19600,0,0,1,0
384288,State2,2,Male,0,1,0,1,20000,0,0,20000,0,0,1,0
2616669,State2,2,Male,0,1,0,0,48000,0,0,48000,0,0,1,0
654074,State2,2,Male,0,1,0,1,16000,0,0,16000,0,0,1,0
981935,State2,2,Male,0,1,0,1,62500,0,62500,0,0,0,1,0
410736,State2,2,Male,0,1,0,1,35700,0,35700,0,0,0,1,0
985746,State2,2,Male,0,1,0,1,80300,0,0,80300,0,0,1,0
565351,State2,2,Male,0,1,0,0,26100,0,0,26100,0,0,1,0
698625,State2,2,Male,0,1,0,1,21500,0,0,21500,0,0,1,0
2014003,State2,2,Male,0,1,0,0,16400,0,0,16400,0,0,1,0
628626,State2,2,Male,0,1,0,1,15500,0,0,15500,0,0,1,0
755935,State2,2,Male,0,1,0,0,17500,0,0,17500,0,0,1,0
964616,State2,2,Male,0,1,0,1,26500,0,26500,0,0,0,1,0
1691219,State2,2,Male,0,1,0,1,51500,0,15100,36400,0,0,2,366
1323716,State2,2,Male,0,1,0,0,17100,0,0,17100,0,0,1,0
1188095,State2,2,Male,0,1,0,1,19100,0,0,19100,0,0,1,0
1415670,State2,2,Male,0,1,0,0,20400,0,0,20400,0,0,1,0
1688403,State2,2,Male,0,1,0,1,30400,0,30400,0,0,0,1,0
1746341,State2,2,Male,0,1,0,0,21500,0,0,21500,0,0,1,0
627549,State2,2,Male,0,1,0,1,24200,0,24200,0,0,0,1,0
951363,State2,2,Male,0,1,0,1,16200,0,16200,0,0,0,1,0
1615259,State2,2,Male,0,1,0,0,16300,0,16300,0,0,0,1,0
2358730,State2,2,Male,0,1,0,1,16000,0,16000,0,0,0,1,0
744414,State2,2,Male,0,1,0,0,29600,0,29600,0,0,0,1,0
1062956,State2,2,Male,0,1,0,1,31800,0,31800,0,0,0,1,0
1934526,State2,2,Male,0,1,0,0,24700,0,0,24700,0,0,1,0
930026,State2,2,Male,0,1,0,1,2900,0,2900,0,0,0,1,0
1130425,State2,2,Male,0,1,0,0,2900,0,2900,0,0,0,1,0
2382485,State2,2,Male,0,1,0,0,35700,0,0,35700,0,0,1,0
1968199,State2,2,Male,0,1,0,0,24700,0,24700,0,0,0,1,0
2505305,State2,2,Male,0,1,0,0,17200,0,0,17200,0,0,1,0
1283339,State2,2,Male,0,1,0,1,22800,0,0,22800,0,0,1,0
1479354,State2,2,Male,0,1,0,0,18700,0,18700,0,0,0,1,0
850824,State2,2,Male,0,1,0,0,13800,0,0,13800,0,0,1,0
555837,State2,2,Male,0,1,0,0,15900,0,15900,0,0,0,1,0
1551043,State2,2,Male,0,1,0,1,2700,0,2700,0,0,0,1,0
946062,State2,2,Male,0,1,0,1,16900,0,0,16900,0,0,1,0
814842,State2,2,Male,0,1,0,0,80100,46800,33300,0,0,0,2,14
903567,State2,2,Male,0,1,0,1,27400,0,27400,0,0,0,1,0
2290608,State2,2,Male,0,1,0,0,17100,0,0,17100,0,0,1,0
626458,State2,2,Male,0,1,0,1,15500,0,0,15500,0,0,1,0
677860,State2,2,Male,0,1,0,1,35300,35300,0,0,0,0,1,0
1271520,State2,2,Male,0,1,0,1,15700,0,15700,0,0,0,1,0
551129,State2,2,Male,0,1,0,0,17300,0,17300,0,0,0,1,0
1943118,State2,2,Male,1,1,1,1,76900,0,76900,0,0,0,2,188
819076,State2,2,Male,0,1,0,0,16200,0,16200,0,0,0,1,0
1966954,State2,2,Male,0,1,0,0,42200,0,42200,0,0,0,1,0
420895,State2,2,Male,0,1,0,1,32900,0,32900,0,0,0,1,0
1078774,State2,2,Female,0,2,0,1,16200,0,0,16200,0,0,1,0
2348720,State2,2,Male,1,1,1,1,138900,0,81500,57400,0,0,3,18
935898,State2,2,Male,0,1,0,1,15300,0,15300,0,0,0,1,0
907572,State2,2,Male,0,1,0,1,17900,0,0,17900,0,0,1,0
1208046,State2,2,Male,0,1,0,1,36300,0,36300,0,0,0,1,0
888080,State2,2,Male,0,1,0,0,21700,0,0,21700,0,0,1,0
614137,State2,2,Male,0,1,0,0,20900,0,20900,0,0,0,1,0
1814135,State2,2,Male,0,1,0,0,16000,0,0,16000,0,0,1,0
1297225,State2,2,Male,0,1,0,1,29600,0,2500,27100,0,0,2,352
673169,State2,2,Male,0,1,0,1,46800,0,46800,0,0,0,1,0
1821483,State2,2,Male,0,1,0,0,30600,0,0,30600,0,0,1,0
1335649,State2,2,Male,0,1,0,1,15100,0,15100,0,0,0,1,0
1223657,State2,2,Male,0,1,0,0,11400,0,0,11400,0,0,1,0
778012,State2,2,Male,0,1,0,0,13800,0,0,13800,0,0,1,0
1240122,State2,2,Female,0,2,0,0,19500,0,0,19500,0,0,1,0
1136586,State2,2,Male,0,1,0,0,19200,0,0,19200,0,0,1,0
1345470,State2,2,Male,0,1,0,1,19200,0,0,19200,0,0,1,0
2286030,State2,2,Male,0,1,0,0,17000,0,17000,0,0,0,1,0
2526012,State2,2,Male,0,1,0,0,14900,0,0,14900,0,0,1,0
1398065,State2,2,Female,0,2,0,0,13600,0,0,13600,0,0,1,0
2572491,State2,2,Male,0,1,0,0,29800,0,29800,0,0,0,1,0
2549678,State2,2,Female,0,2,0,0,15600,0,15600,0,0,0,1,0
1338268,State2,2,Male,0,1,0,1,41200,0,0,41200,0,0,1,0
2607612,State2,2,Male,0,1,0,0,198800,0,198800,0,0,0,1,0
1837265,State2,2,Male,0,1,0,0,40500,0,0,40500,0,0,1,0
1251891,State2,2,Male,0,1,0,0,14400,0,14400,0,0,0,1,0
943490,State2,2,Male,0,1,0,1,51100,0,51100,0,0,0,1,0
1926802,State2,2,Male,0,1,0,1,42300,42300,0,0,0,0,1,0
2217857,State2,2,Female,0,2,0,1,57600,0,57600,0,0,0,1,0
1248792,State2,2,Male,0,1,0,0,25000,0,0,25000,0,0,1,0
928693,State2,2,Male,0,1,0,1,28100,0,28100,0,0,0,1,0
919176,State2,2,Male,0,1,0,1,16200,0,16200,0,0,0,1,0
700324,State2,2,Female,0,2,0,1,23100,0,0,23100,0,0,1,0
453288,State2,2,Male,0,1,0,0,15300,0,15300,0,0,0,1,0
1424187,State2,2,Male,0,1,0,0,47000,47000,0,0,0,0,1,0
477913,State2,2,Female,0,2,0,0,65300,0,44900,20400,0,0,3,83
1308902,State2,2,Male,0,1,0,1,22300,0,0,22300,0,0,1,0
1742331,State2,2,Male,0,1,0,0,32800,0,0,32800,0,0,2,4
537284,State2,2,Male,0,1,0,1,45700,0,45700,0,0,0,1,0
2028716,State2,2,Male,0,1,0,0,39800,39800,0,0,0,0,1,0
679627,State2,2,Male,0,1,0,1,21700,0,0,21700,0,0,1,0
1407985,State2,2,Male,0,1,0,0,54000,54000,0,0,0,0,1,0
2204037,State2,2,Male,0,1,0,1,125700,0,81700,44000,0,0,2,99
2091641,State2,2,Male,0,1,0,0,16800,0,0,16800,0,0,1,0
1302670,State2,2,Male,0,1,0,1,17900,0,0,17900,0,0,1,0
1737957,State2,2,Male,1,1,1,1,259500,0,169000,90500,0,1,5,34
1605538,State2,2,Male,1,1,1,2,42400,0,0,42400,0,0,3,169
762426,State2,2,Male,0,1,0,0,14800,0,0,14800,0,0,1,0
1466495,State2,2,Male,0,1,0,0,77500,77500,0,0,0,0,1,0
1170767,State2,2,Male,0,1,0,1,40000,0,40000,0,0,0,1,0
1459694,State2,2,Male,0,1,0,0,14600,0,14600,0,0,0,1,0
1367480,State2,2,Male,0,1,0,0,19900,0,0,19900,0,0,1,0
2066412,State2,2,Female,0,2,0,0,35100,0,0,35100,0,0,1,0
1660256,State2,2,Male,0,1,0,1,29600,0,0,29600,0,0,1,0
1624504,State2,2,Male,0,1,0,0,13100,0,0,13100,0,0,1,0
562370,State2,2,Male,0,1,0,0,17200,0,17200,0,0,0,1,0
719136,State2,2,Male,0,1,0,0,36500,0,36500,0,0,0,1,0
421427,State2,2,Male,0,1,0,1,37900,0,37900,0,0,0,1,0
955333,State2,2,Male,0,1,0,1,12000,0,0,12000,0,0,1,0
1562573,State2,2,Male,0,1,0,1,50900,0,50900,0,0,0,1,0
1317841,State2,2,Male,0,1,0,2,71600,0,29600,42000,0,0,3,703
1022449,State2,2,Male,0,1,0,1,14700,0,14700,0,0,0,1,0
483025,State2,2,Male,0,1,0,0,51000,0,0,51000,0,0,1,0
510248,State2,2,Male,0,1,0,1,13300,0,0,13300,0,0,1,0
601247,State2,2,Male,0,1,0,0,20000,0,0,20000,0,0,1,0
2098839,State2,2,Male,0,1,0,0,70000,0,70000,0,0,0,1,0
668043,State2,2,Male,0,1,0,1,16400,0,0,16400,0,0,1,0
2078732,State2,2,Male,0,1,0,0,13500,0,0,13500,0,0,1,0
562055,State2,2,Male,0,1,0,0,21500,0,0,21500,0,0,1,0
677162,State2,2,Female,0,2,0,1,18100,0,0,18100,0,0,1,0
2368028,State2,2,Male,0,1,0,0,15600,0,15600,0,0,0,1,0
2122958,State2,2,Male,0,1,0,1,34300,0,0,34300,0,0,1,0
1361179,State2,2,Male,0,1,0,1,70500,0,0,70500,0,0,3,14
1341698,State2,2,Male,0,1,0,1,16600,0,0,16600,0,0,1,0
932475,State2,2,Male,0,1,0,1,15600,0,15600,0,0,0,1,0
670582,State2,2,Female,0,2,0,1,13000,0,0,13000,0,0,1,0
1342348,State2,2,Female,0,2,0,1,15600,0,0,15600,0,0,1,0
2515247,State2,2,Female,0,2,0,0,53200,53200,0,0,0,0,1,0
1382275,State2,2,Male,0,1,0,0,15700,0,0,15700,0,0,1,0
353900,State2,2,Male,0,1,0,1,18200,0,18200,0,0,0,1,0
2391282,State2,2,Female,0,2,0,0,43300,0,0,43300,0,0,2,12
737375,State2,2,Male,0,1,0,0,37700,0,37700,0,0,0,1,0
865934,State2,2,Male,0,1,0,1,99200,0,0,99200,0,0,2,26
1915880,State2,2,Male,0,1,0,1,18300,0,0,18300,0,0,1,0
1016883,State2,2,Male,0,1,0,1,15700,0,15700,0,0,0,1,0
1489094,State2,2,Male,0,1,0,0,15100,0,15100,0,0,0,1,0
791882,State2,2,Male,0,1,0,0,24700,0,0,24700,0,0,1,0
2169041,State2,2,Male,0,1,0,0,15800,0,15800,0,0,0,1,0
794575,State2,2,Male,0,1,0,0,31400,0,31400,0,0,0,1,0
2640865,State2,2,Male,0,1,0,0,17700,0,0,17700,0,0,1,0
374406,State2,2,Male,0,1,0,1,19000,0,0,19000,0,0,1,0
